Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,Label
153064.4,6.0,64.0,2.034064479845212,2.034064479845212,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1905.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,434.6,67.9,95.4,78.82813492063492,11.041413297070106,80.5,9.298324584960938e-05,5.5,12.55379075345658,15.61491643248318,146.53723637881075,0.9,38.5,Benign
523645.6,6.0,64.0,1.627101604774015,1.627101604774015,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,6679.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,435.3,66.0,106.5,79.04694444444445,15.71102068005062,78.5,0.000117802619934,5.5,12.566181346106005,22.218738524451755,280.8409185405644,0.9,38.5,Benign
71134.7,6.0,64.0,2.0375671721743016,2.0375671721743016,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,900.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,420.2,66.0,90.9,74.82638888888889,10.223690243187493,80.6,7.669925689697265e-05,5.5,12.229314633099058,14.458481399417234,124.72588414902998,0.9,38.5,Benign
17589.3,6.0,64.0,1.6720146562379798,1.6720146562379798,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,215.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1400.4,66.0,260.0,90.59441138410952,47.1114991479454,81.2,169470618.6498192,13.5,13.460390082898323,66.77960107823014,2242.3180071016795,1.0,244.6,Benign
2581584.6,17.0,57.7,48.40667224119196,48.40667224119196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1635.1,100.0,160.0,104.9515143593936,13.742730745835306,114.2,169470809.2601042,13.5,14.488231952785071,19.52225568181344,355.1625348216125,1.0,244.6,Benign
2238781.6,17.0,64.0,53.62531152231054,53.62531152231054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,578.6,100.4,122.8,103.99694444444444,7.162058080829676,106.5,0.0172445058822631,5.5,14.420476653274182,10.128679672413153,117.20911959876544,0.8,38.5,Benign
315223.2,6.0,64.0,1.1496594034383754,1.1496594034383754,0.0,0.0,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,4069.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1095.0,66.0,113.0,70.70813689148828,12.143569217745624,68.5,169469831.944641,13.5,11.893511210915028,17.208209132776872,148.69218828837148,1.0,244.6,Benign
278694.5,6.0,61.1,1.1501458066206571,1.1501458066206571,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.1,0.0,3557.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1308.5,66.0,185.5,83.75633627981924,30.22536298781557,93.5,169469798.3441666,13.5,12.938723549885196,42.89957142558899,1121.2515801342238,1.0,244.6,Benign
210631.4,3.6,38.4,2.033490592254515,2.033490592254515,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,2808.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.6,0.6,368.6,53.5,85.0,70.30619047619048,12.11743410096459,65.4,0.1001546144485473,5.5,11.84297116444115,17.13663964674636,172.46169614512473,0.9,38.5,Benign
129027.6,6.0,64.0,1.4820346708939276,1.4820346708939276,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1637.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,448.4,70.5,111.0,85.2207142857143,15.219295111660731,78.6,0.0001970052719116,5.5,13.038001081538104,21.52333355666916,262.7072964852608,0.9,38.5,Benign
3564.0,6.3,48.4,0.2769477079489034,0.2769477079489034,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.5,0.0,0.0,0.5,0.5,585.1,42.0,278.8,85.58055555555555,72.73129337769531,167.6,0.0801524877548217,5.5,12.679834827039652,102.85758150367316,14970.758769400354,0.9,38.5,Benign
44176.4,6.0,64.0,1.7220681437608747,1.7220681437608747,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,552.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1221.0,66.0,111.0,78.79190923627456,15.351199724013895,78.6,169470338.6466277,13.5,12.550755885980244,21.754858035761224,237.1342628676864,1.0,244.6,Benign
13702.9,5.9,99.3,0.147013016225963,0.147013016225963,0.0,0.0,0.0,0.0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,149.4,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.2,0.0,0.0,0.8,0.8,1126.5,51.6,176.4,71.53245356037152,26.530320552577752,97.5,169469610.1227541,13.5,11.927600219657592,37.63953937051298,1624.107884643172,0.6,244.6,Benign
155818.0,6.0,64.0,0.7008970852498612,0.7008970852498612,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,1976.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,364.6,66.0,67.0,66.1963492063492,0.3942715027791231,66.4,5.278587341308594e-05,5.5,11.50618899727986,0.5575841064874574,0.3126709498614261,0.5,38.5,Benign
8328.4,7.1,70.4,1.8701559812392048,1.8701559812392048,0.0,0.0,0.0,0.0,0.4,0.9,0.0,0.0,0.0,0.0,0.0,107.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,542.4,66.0,211.6,90.8295238095238,48.54617612463526,101.1,0.1001381158828735,5.5,13.404559473532998,68.65466067681213,4076.32860090703,0.9,38.5,Benign
406907.3,6.0,64.0,1.7201331566910398,1.7201331566910398,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,5103.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,425.2,66.0,94.2,75.94015873015874,11.425986224688264,81.0,0.1005311965942382,5.5,12.319764627424783,16.1587846824423,149.82539392794155,0.9,38.5,Benign
366065.4,8.2,51.4,1.9256995875067429,1.9256995875067429,0.0,0.0,0.0,0.0,0.4,0.8,0.0,0.0,0.0,0.0,0.0,4668.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,593.9,67.9,169.2,101.58603174603176,40.65306273170111,106.1,0.0999854087829589,5.5,14.203118569974174,57.49211266717593,2251.675887503149,0.9,38.5,Benign
259.54,6.0,64.0,12.773990889955437,12.773990889955437,0.0,0.25,0.21,0.04,0.24,0.91,0.0,0.0,0.56,1.19,0.09,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.98,65.36,74.05,68.93911691950122,3.1307306519743707,68.55,84667047.50505044,9.5,11.740162915965456,4.420348306415313,12.944776847303038,0.93,141.55,MQTT-DDoS-Connect_Flood
365.58,6.0,64.0,8.806904329402185,8.806904329402185,0.0,0.24,0.19,0.06,0.28,0.93,0.0,0.0,0.8,1.5,0.45,4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,722.73,63.88,74.3,68.44672669233931,3.859201042280547,69.05,84667049.06238666,9.5,11.697827823532023,5.4631208209925015,24.54806780843039,0.89,141.55,MQTT-DDoS-Connect_Flood
533.8,6.0,64.0,13.505503750698724,13.505503750698724,0.0,0.18,0.31,0.35,0.12,0.34,0.0,0.0,1.59,2.07,0.54,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,695.77,57.92,77.27,66.30204496784606,6.738327299375077,66.29,84667044.51411225,9.5,11.502790494163548,9.528495144060434,60.62678852808812,0.84,141.55,MQTT-DDoS-Connect_Flood
464.56,6.0,64.0,10.562291312999657,10.562291312999657,0.0,0.24,0.15,0.26,0.3,0.62,0.0,0.0,1.29,1.7,0.69,5.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,690.34,59.36,75.02,65.00312630489567,5.68122225561919,66.57,84667043.9264111,9.5,11.39467993389528,8.04034889653573,46.68028854775664,0.82,141.55,MQTT-DDoS-Connect_Flood
497.92,6.0,64.0,10.14400488703433,10.14400488703433,0.0,0.14,0.1,0.28,0.26,0.65,0.0,0.0,1.35,1.86,0.63,5.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,709.44,58.53,79.36,68.23070001412415,7.321174525712476,66.26,84667049.702618,9.5,11.677920545994528,10.362854288781772,61.9526627850384,0.91,141.55,MQTT-DDoS-Connect_Flood
585.11,6.0,64.0,9.738534098191936,9.738534098191936,0.0,0.2,0.18,0.3,0.12,0.59,0.0,0.0,1.68,2.16,0.91,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,692.7,56.16,75.35,65.61797795114244,6.656957687126521,65.57,84667049.75019507,9.5,11.446758234399637,9.410987708773154,49.28780188268443,0.94,141.55,MQTT-DDoS-Connect_Flood
551.67,6.0,64.0,10.8506118553171,10.8506118553171,0.0,0.09,0.04,0.33,0.18,0.63,0.0,0.0,1.5,2.05,0.68,6.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,684.37,56.04,79.15,64.5462372358034,8.4012911870366,65.38,84667047.87713161,9.5,11.35831529231138,11.887205220243018,85.03590162895507,0.88,141.55,MQTT-DDoS-Connect_Flood
573.8,6.0,64.0,8.584802140437056,8.584802140437056,0.0,0.18,0.17,0.4,0.2,0.54,0.0,0.0,1.46,2.1,1.05,6.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,675.41,56.85,78.55,63.62818136516047,7.811341372161255,65.62,84667044.93832509,9.5,11.268633700332026,11.054309349971083,76.45608688455343,0.86,141.55,MQTT-DDoS-Connect_Flood
136.04,6.0,64.0,89909.9090605722,89909.9090605722,0.0,0.19,0.2,0.32,0.17,0.55,0.0,0.0,0.31,0.21,0.46,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,698.35,60.48,78.17,67.09160131565201,6.434963259453277,65.97,84667047.48054333,9.5,11.57442939749135,9.081049829111024,52.35281539070058,0.93,141.55,MQTT-DDoS-Connect_Flood
439.87,6.0,64.0,10.726984921730567,10.726984921730567,0.0,0.15,0.18,0.24,0.18,0.67,0.0,0.0,1.16,1.71,0.54,5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,696.48,56.81,79.24,66.17772920711039,7.833925689797875,66.67,84667048.97062096,9.5,11.5022225393472,11.073524211624282,73.51866731954904,0.93,141.55,MQTT-DDoS-Connect_Flood
373.59,6.0,64.0,12.45445897550895,12.45445897550895,0.0,0.16,0.2,0.12,0.24,0.72,0.0,0.0,0.87,1.37,0.33,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,730.22,63.12,76.3,69.42324328350529,5.257595221781482,69.17,84667045.58050348,9.5,11.77012402264772,7.438776853685026,31.61225156991579,0.93,141.55,MQTT-DDoS-Connect_Flood
95.67,6.0,64.0,37905.66215071156,37905.66215071156,0.0,0.12,0.05,0.65,0.07,0.33,0.0,0.0,0.14,0.09,0.79,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,619.23,55.44,66.56,59.06462046231202,3.629265917536694,59.52,84667049.77034226,9.5,10.8568514052468,5.098031839157386,23.17953150951972,0.62,141.55,MQTT-DDoS-Connect_Flood
458.98,6.0,64.0,10.247680077045732,10.247680077045732,0.0,0.18,0.08,0.08,0.21,0.88,0.0,0.0,1.16,1.85,0.34,5.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,717.51,61.66,76.6,68.19509214138974,6.164144458713014,68.45,84667044.18909259,9.5,11.672300027684653,8.711106973271386,46.44435482386193,0.91,141.55,MQTT-DDoS-Connect_Flood
113.73,6.0,64.0,67068.94579513921,67068.94579513921,0.0,0.2,0.26,0.04,0.18,0.95,0.0,0.0,0.21,0.32,0.06,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,730.42,64.89,75.51,69.74709075921498,4.023468730819536,69.33,84667049.08832772,9.5,11.80993176260179,5.694607194613335,23.125119587284573,0.87,141.55,MQTT-DDoS-Connect_Flood
303.34,6.0,64.0,10.42803530441826,10.42803530441826,0.0,0.19,0.31,0.08,0.2,0.89,0.0,0.0,0.57,1.62,0.29,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,712.85,63.68,73.16,67.46885878483403,3.862589251416176,68.58,84667047.56170663,9.5,11.61073500493644,5.448528009045433,21.149860198529023,0.94,141.55,MQTT-DDoS-Connect_Flood
440.05,6.0,64.0,11.043828054618706,11.043828054618706,0.0,0.25,0.23,0.02,0.29,0.81,0.0,0.0,1.09,1.85,0.34,5.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,746.12,64.91,78.01,71.38970051753373,4.637576351538481,70.53,84667045.10012642,9.5,11.947494460914063,6.562683814143688,29.32865332140117,0.9,141.55,MQTT-DDoS-Connect_Flood
492.41,6.0,64.0,10.918808379271956,10.918808379271956,0.0,0.1,0.1,0.46,0.16,0.49,0.0,0.0,1.46,1.5,0.8,5.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,661.76,54.49,78.25,62.44196496013446,8.856133156427147,63.82,84667043.99603933,9.5,11.167303961732872,12.534371130184349,90.65151062895826,0.91,141.55,MQTT-DDoS-Connect_Flood
298.39,6.0,64.0,13.166679279970149,13.166679279970149,0.0,0.32,0.09,0.15,0.25,0.81,0.0,0.0,0.94,0.89,0.27,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,703.9,59.56,77.47,67.22489527586278,5.598140692303726,67.05,84667045.3859761,9.5,11.593726200497976,7.92755873090475,41.467340093238526,0.91,141.55,MQTT-DDoS-Connect_Flood
421.48,6.0,64.0,10.833592265334234,10.833592265334234,0.0,0.6,0.1,0.01,0.1,0.97,0.0,0.0,1.09,1.94,0.46,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,706.36,63.88,75.63,67.42413174811085,3.4646920869909734,67.47,84667044.93810093,9.5,11.610611659021336,4.886262250498019,18.64078522182012,0.79,141.55,MQTT-DDoS-Connect_Flood
379.35,6.0,64.0,11.141173995174157,11.141173995174157,0.0,0.19,0.21,0.18,0.16,0.78,0.0,0.0,0.96,1.55,0.46,4.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,702.17,59.68,74.25,66.27031129332484,4.845796520907424,66.68,84667049.84734309,9.5,11.508033382684548,6.85196835873644,34.738434947699915,0.89,141.55,MQTT-DDoS-Connect_Flood
526.73,6.0,64.0,9.89294580999058,9.89294580999058,0.0,0.17,0.24,0.4,0.1,0.36,0.0,0.0,1.44,2.09,0.8,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,687.14,58.84,78.4,65.68550722866743,7.150391369369249,64.79,84667047.88033706,9.5,11.449570556643469,10.121916927661289,61.69765551233253,0.93,141.55,MQTT-DDoS-Connect_Flood
403.91,6.0,64.0,9.518263280035564,9.518263280035564,0.0,0.16,0.13,0.11,0.32,0.85,0.0,0.0,0.93,1.59,0.59,4.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,707.53,62.84,75.48,67.43249979492471,4.2682283289908,67.9,84667047.46508822,9.5,11.610416059816735,6.030664676825218,28.549598391113445,0.87,141.55,MQTT-DDoS-Connect_Flood
243.75,6.0,64.0,8.946334964612356,8.946334964612356,0.0,0.2,0.23,0.01,0.22,1.0,0.0,0.0,0.25,1.72,0.16,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,719.51,66.0,73.87,68.26423136757462,2.8266986881063154,68.85,84667044.86901905,9.5,11.683845886243455,4.000198984772227,11.217014641307376,0.84,141.55,MQTT-DDoS-Connect_Flood
492.21,6.0,64.0,10.311355432940996,10.311355432940996,0.0,0.2,0.3,0.01,0.21,0.72,0.0,0.0,1.17,2.03,0.35,5.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,752.83,66.16,80.55,71.33864765227032,5.635601953574109,71.93,84667047.11295679,9.5,11.942201526160057,7.959847674551279,36.28193306458894,0.91,141.55,MQTT-DDoS-Connect_Flood
170.94,6.0,64.0,93.89424655155672,93.89424655155672,0.0,0.21,0.21,0.0,0.27,1.0,0.0,0.0,0.22,0.91,0.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,723.92,66.64,73.4,69.2606408587972,2.8427941275228794,68.76,84667047.82850714,9.5,11.76879703135343,4.019676783172332,9.63750849114198,0.87,141.55,MQTT-DDoS-Connect_Flood
436.91,6.0,64.0,10.842976262778508,10.842976262778508,0.0,0.19,0.26,0.28,0.15,0.56,0.0,0.0,1.14,1.79,0.6,5.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,684.72,60.6,72.21,64.67764232357769,4.316772951916262,65.84,84667044.21586311,9.5,11.360651478738792,6.111255871188215,28.29073833588498,0.83,141.55,MQTT-DDoS-Connect_Flood
440.69,6.0,64.0,8.128085768174804,8.128085768174804,0.0,0.08,0.24,0.15,0.15,0.76,0.0,0.0,0.62,2.12,0.52,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,728.51,63.41,79.7,69.79781453049875,4.882138256210715,68.6,84667044.0983122,9.5,11.81426104578104,6.894807322109658,28.571204307765083,0.89,141.55,MQTT-DDoS-Connect_Flood
449.33,6.0,64.0,10.538326098972506,10.538326098972506,0.0,0.16,0.2,0.28,0.16,0.56,0.0,0.0,1.17,1.82,0.65,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,686.72,58.56,75.03,65.40157990220993,5.763338591914448,65.64,84667047.40439838,9.5,11.432151410796694,8.13400427209275,43.29336457031454,0.91,141.55,MQTT-DDoS-Connect_Flood
412.12,6.0,64.0,9.605864560405095,9.605864560405095,0.0,0.16,0.12,0.23,0.18,0.7,0.0,0.0,0.97,1.85,0.4,4.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,689.87,58.18,78.71,66.29054183978216,6.937957440795064,65.69,84667048.06943569,9.5,11.509679183996582,9.815784845525974,64.50062111056825,0.92,141.55,MQTT-DDoS-Connect_Flood
305.29,6.0,64.0,16.257241550514557,16.257241550514557,0.0,0.14,0.07,0.21,0.2,0.78,0.0,0.0,0.79,0.94,0.36,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,690.93,57.17,74.97,65.56683387042095,5.828546297169732,66.34,84667048.74567576,9.5,11.442108882369569,8.209562758141821,39.74010829991818,0.9,141.55,MQTT-DDoS-Connect_Flood
614.14,6.0,64.0,8.988965727245956,8.988965727245956,0.0,0.19,0.06,0.28,0.27,0.68,0.0,0.0,1.7,2.18,1.12,6.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,692.29,59.16,75.29,65.52048216845935,5.58687672839211,65.86,84667045.68628667,9.5,11.438830737827224,7.898073464957276,44.95063041762458,0.87,141.55,MQTT-DDoS-Connect_Flood
396.69,6.0,64.0,16.70032334766251,16.70032334766251,0.0,0.27,0.1,0.25,0.28,0.65,0.0,0.0,1.27,0.87,0.4,4.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.32,61.88,80.99,68.91847421305044,7.2759970563705725,68.53,84667045.92148557,9.5,11.719839037442236,10.277403638572292,63.37557399150477,0.88,141.55,MQTT-DDoS-Connect_Flood
96.15,6.0,64.0,457345.444109844,457345.444109844,0.0,0.2,0.16,0.32,0.17,0.52,0.0,0.0,0.2,0.16,0.43,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,702.25,58.68,77.47,67.08325847277938,6.8415569179717215,66.16,84667046.76998495,9.5,11.566991586849564,9.677940102705708,59.45030630102672,0.87,141.55,MQTT-DDoS-Connect_Flood
231.67,6.0,64.0,97.2826835239858,97.2826835239858,0.0,0.16,0.05,0.29,0.24,0.66,0.0,0.0,0.5,0.69,0.47,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,681.25,57.08,76.29,64.32462123866846,6.854584499321923,65.41,84667048.00312737,9.5,11.338465739320032,9.699330154414524,61.77598138690324,0.89,141.55,MQTT-DDoS-Connect_Flood
343.28,6.0,64.0,10.028402003849209,10.028402003849209,0.0,0.11,0.15,0.13,0.21,0.82,0.0,0.0,0.59,1.9,0.38,3.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,696.17,61.64,71.97,65.9311377507941,3.7856025472668433,66.86,84667045.46981676,9.5,11.478388821235171,5.358633546267049,27.27529358202441,0.75,141.55,MQTT-DDoS-Connect_Flood
452.29,6.0,64.0,11.122750096910591,11.122750096910591,0.0,0.22,0.3,0.0,0.27,0.7,0.0,0.0,1.16,2.0,0.08,5.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,757.96,66.8,78.87,71.78511041229153,5.069800144078103,72.29,84667046.83599854,9.5,11.980661729936406,7.178026529929047,34.84763688087824,0.84,141.55,MQTT-DDoS-Connect_Flood
543.09,6.0,64.0,9.851177778163745,9.851177778163745,0.0,0.15,0.2,0.29,0.23,0.53,0.0,0.0,1.44,2.05,0.75,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,706.41,59.24,78.48,67.20525206441306,7.115039568559623,67.33,84667049.9257435,9.5,11.589285615515609,10.036450832302402,61.34003026981275,0.92,141.55,MQTT-DDoS-Connect_Flood
438.9,6.0,64.0,10.121800125461569,10.121800125461569,0.0,0.21,0.22,0.16,0.2,0.72,0.0,0.0,1.2,1.76,0.37,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,716.16,60.92,77.94,67.75277306594336,6.344669891093495,68.55,84667049.70487376,9.5,11.63251520315904,8.960800358543928,53.69681907119591,0.9,141.55,MQTT-DDoS-Connect_Flood
312.42,6.0,64.0,26.639923535268885,26.639923535268885,0.0,0.18,0.39,0.02,0.18,0.7,0.0,0.0,0.82,1.3,0.1,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,740.73,64.28,76.33,70.30600080453603,3.939495241433759,70.61,84667046.79561995,9.5,11.854906553600625,5.549762010179413,20.132469188119423,0.88,141.55,MQTT-DDoS-Connect_Flood
166.6,6.0,64.0,331.05010938434685,331.05010938434685,0.0,0.25,0.23,0.04,0.28,0.84,0.0,0.0,0.44,0.24,0.14,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,728.27,65.48,75.19,69.23436174949062,3.4226205384710693,69.23,84667044.12867327,9.5,11.76623035734118,4.841784045716642,15.728017610582144,0.92,141.55,MQTT-DDoS-Connect_Flood
417.08,6.0,64.0,10.45751322316654,10.45751322316654,0.0,0.21,0.29,0.18,0.18,0.58,0.0,0.0,1.04,1.82,0.61,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,716.56,63.36,75.63,68.17677114831332,4.682880256569602,68.17,84667049.37021156,9.5,11.670127848716582,6.612401434421904,40.73515610810624,0.83,141.55,MQTT-DDoS-Connect_Flood
365.89,6.0,64.0,10.821901980088958,10.821901980088958,0.0,0.23,0.23,0.24,0.2,0.65,0.0,0.0,1.04,1.35,0.24,4.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,703.63,61.16,76.98,67.05008855343144,5.973047881209984,67.03,84667045.19956188,9.5,11.569021698254494,8.432508173113451,44.72518634603956,0.93,141.55,MQTT-DDoS-Connect_Flood
370.27,6.0,64.0,8.301678094009173,8.301678094009173,0.0,0.49,0.17,0.03,0.09,0.97,0.0,0.0,0.9,1.85,0.41,4.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,709.76,65.64,71.08,67.426966310779,2.2526546956206293,67.36,84667047.2284483,9.5,11.61266699668822,3.173224357505508,7.650522057102977,0.7,141.55,MQTT-DDoS-Connect_Flood
